,id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date,popularity
2042,5F5HVygYVqrp4IE5VNzpfC,Brave Captain,Beat LA: A Benefit For Haiti,7fFwJE5w82hjjCTrNbuiRB,['Modern Memory'],['7yxuXGgEOgM8tAa8PIXs3Z'],3,1,False,0.5660000000000001,0.787,1,-7.69,1,0.0379,0.000784,0.254,0.132,0.29,111.967,282800,4.0,2011,2011-08-02,0
2043,1L0jMkG7EgDMTkIc6suSMg,Do You Want New Wave Or Do You Want The Truth?,Beat LA: A Benefit For Haiti,7fFwJE5w82hjjCTrNbuiRB,['Brother Reede'],['5ZtuHKhuzvhJe8trd3Kwmn'],4,1,False,0.557,0.472,2,-10.099,1,0.0493,0.568,0.493,0.213,0.6579999999999999,147.888,100120,4.0,2011,2011-08-02,0
2044,6qE6rAb6TkEsknoQiEeIsu,Go Insane,Beat LA: A Benefit For Haiti,7fFwJE5w82hjjCTrNbuiRB,['Imaad Wasif'],['4stGUCL6VDvSDDi4f0jpeV'],5,1,False,0.288,0.778,9,-8.475,1,0.0501,0.0275,0.000247,0.107,0.114,140.05700000000002,125880,4.0,2011,2011-08-02,0
2045,2ThKaw7HsBEfHKfZIxLcJk,Scratch Out The Sky,Beat LA: A Benefit For Haiti,7fFwJE5w82hjjCTrNbuiRB,['Bobb Bruno'],['3HkuUJi2qHvXZWYb2wPePa'],6,1,False,0.205,0.5870000000000001,9,-6.807,1,0.0419,0.000104,0.883,0.131,0.0558,131.06799999999998,362187,4.0,2011,2011-08-02,0
2046,3hsUgXMsAjpKtr0HMlzrH8,Romeo's Distress,Beat LA: A Benefit For Haiti,7fFwJE5w82hjjCTrNbuiRB,['Slang Chickens'],['2G0Jn4NaJljvCJ2swnaMOY'],7,1,False,0.688,0.831,9,-6.7070000000000025,1,0.0575,0.0473,0.000184,0.119,0.799,135.121,265600,4.0,2011,2011-08-02,0
2047,6LHutEFZyFm25Hl8eA3VVm,Topanga,Beat LA: A Benefit For Haiti,7fFwJE5w82hjjCTrNbuiRB,['Dylan Trees'],['3fNyULk4xCxQSdUrHZpatc'],8,1,False,0.619,0.43,9,-11.634,1,0.0277,0.8190000000000001,2.31e-05,0.0871,0.326,80.065,241867,4.0,2011,2011-08-02,0
2048,0AdUVTuZzow19ZYJ4N7HP4,Gidget Goes To Hell,Beat LA: A Benefit For Haiti,7fFwJE5w82hjjCTrNbuiRB,['Nathaniel Eras'],['4VXmd5yNG0LSYcII7LirJW'],9,1,False,0.532,0.794,1,-10.407,1,0.2189999999999999,0.1169999999999999,0.00258,0.1159999999999999,0.375,159.977,195853,4.0,2011,2011-08-02,0
2049,3jrGjZi7Ru26LDVSYCigG4,Lost Weekend,Beat LA: A Benefit For Haiti,7fFwJE5w82hjjCTrNbuiRB,['Boom Bip (feat. Buck 65)'],['0Br9eashiqgooRBuwo6K95'],10,1,False,0.5579999999999999,0.5710000000000001,2,-8.484,1,0.0266,0.033,0.00565,0.135,0.416,110.028,300440,4.0,2011,2011-08-02,0
2050,3PDbgnudNgdkT3rHb5Bmz2,We Got The Beat,Beat LA: A Benefit For Haiti,7fFwJE5w82hjjCTrNbuiRB,['Microphonies'],['0iQoPJkmlr34JcroOVz40i'],11,1,False,0.411,0.977,0,-6.396,1,0.0994,0.0035299999999999,1.15e-06,0.349,0.258,149.94299999999996,160973,4.0,2011,2011-08-02,0
2051,6kyRaPcyEQbekWhYUxGc2V,Yellow Pills,Beat LA: A Benefit For Haiti,7fFwJE5w82hjjCTrNbuiRB,['Devon Williams'],['6HARLjOsKxuYvgJjy2sMKO'],12,1,False,0.606,0.5429999999999999,2,-6.6770000000000005,1,0.042,0.52,2.37e-06,0.241,0.74,135.08700000000002,253733,4.0,2011,2011-08-02,0
2052,0M1zz4uA0OyvnJ2UeunuUn,Anymore,Beat LA: A Benefit For Haiti,7fFwJE5w82hjjCTrNbuiRB,['Josh Klinghoffer'],['3nByCLLgBS3VGDmDvtdyLl'],13,1,False,0.324,0.4970000000000001,6,-10.042,1,0.0608,0.532,0.00099,0.264,0.308,88.406,216653,3.0,2011,2011-08-02,0
2053,5wgcDqQqhEuSHTHoVAmKBf,I Slept In An Arcade,Beat LA: A Benefit For Haiti,7fFwJE5w82hjjCTrNbuiRB,['Crystal Antlers'],['5STSToEYfQLtd4LZ3dvQDM'],14,1,False,0.517,0.948,11,-4.17,0,0.0678,0.212,0.0109,0.0696,0.928,127.608,152067,4.0,2011,2011-08-02,0
2054,5Awt5P5dGGoaE0by0OYGdc,Male Masturbation,Beat LA: A Benefit For Haiti,7fFwJE5w82hjjCTrNbuiRB,['No Age'],['72acCeElLYGL9nBHcZzX1h'],15,1,False,0.153,0.901,4,-4.114,1,0.0731,0.794,0.11,0.716,0.419,179.84400000000005,89707,4.0,2011,2011-08-02,0
2055,3qcVukPlKNFijUfcv8CkPi,White Girl,Beat LA: A Benefit For Haiti,7fFwJE5w82hjjCTrNbuiRB,['Nonon'],['2mLeBg1K7SP9d1v5hv5oXi'],16,1,False,0.499,0.951,7,-4.791,1,0.0444,0.0124,0.616,0.357,0.682,139.958,207250,4.0,2011,2011-08-02,0
2056,70dQKGJIXV2X8644DNKK9q,Richie Dagger's Crime,Beat LA: A Benefit For Haiti,7fFwJE5w82hjjCTrNbuiRB,['Signals'],['7fYsEidrfQGnRuqIA40DBw'],17,1,False,0.5539999999999999,0.7070000000000001,7,-8.176,1,0.0579,0.017,0.0052899999999999,0.0483,0.705,99.829,127613,4.0,2011,2011-08-02,0
2057,5TqAFHruBVg5JXAnD9qI8a,Knock Knock,Beat LA: A Benefit For Haiti,7fFwJE5w82hjjCTrNbuiRB,['Lords Of Altamont'],['6ZGqgx7xsnBH26CNJZQSJw'],18,1,False,0.308,0.924,4,-6.698,0,0.102,0.00235,0.972,0.4379999999999999,0.534,96.778,248027,4.0,2011,2011-08-02,0
2058,5h2sZnGsJIK1fJnp4j1maZ,Lie Beg Borrow and Steal,Beat LA: A Benefit For Haiti,7fFwJE5w82hjjCTrNbuiRB,['Night Horse'],['3EEkcYA1R5T0CL0lOCXs3k'],19,1,False,0.222,0.892,11,-5.477,0,0.0671,0.0125,0.00106,0.402,0.4370000000000001,182.205,226320,4.0,2011,2011-08-02,0
2059,3Y2iD8FMZ9C0lGEjDgbRCU,Rock Fight,Beat LA: A Benefit For Haiti,7fFwJE5w82hjjCTrNbuiRB,['Angus Khan'],['6Xw0zsxPo2wZJkQyxwQAy4'],20,1,False,0.638,0.5760000000000001,0,-10.542,1,0.0318,0.0206,0.0322,0.107,0.64,130.97799999999998,299493,4.0,2011,2011-08-02,0
2060,5xXwcc8UdJHT89sHjZhxbu,Days of Wine and Roses,Beat LA: A Benefit For Haiti,7fFwJE5w82hjjCTrNbuiRB,['Anglos'],['3tYPhDhTbDLCtxv6GIimps'],21,1,False,0.456,0.97,9,-4.841,1,0.0679,0.00122,0.000846,0.055,0.359,140.674,273720,4.0,2011,2011-08-02,0
2061,2y7GrmtpketVDIoloVsq41,Alien Point Of View,Beat LA: A Benefit For Haiti,7fFwJE5w82hjjCTrNbuiRB,['Lucky Dragons'],['50Tcl37pkoBr1jlmaotjot'],22,1,False,0.675,0.708,0,-11.932,1,0.0585,0.00207,0.919,0.0794,0.14,123.66,340000,4.0,2011,2011-08-02,0
2062,1Xe61ohTBJhMq0DZcB9XWk,"Baby, I'm Jealous (feat. Doja Cat) - Radio Edit","Baby, I'm Jealous (feat. Doja Cat) [Radio Edit]",1ACDKveXS95iItY9fdsPYd,"['Bebe Rexha', 'Doja Cat']","['64M6ah0SkkRsnPGtGiRAbb', '5cj0lLjcoR7YOSnhnX0Po5']",1,1,False,0.74,0.855,11,-2.297,0,0.0556,0.0418,0.0,0.295,0.513,98.013,175873,4.0,2020,2020-10-08,33
2063,1QlhPwjrvV8ydRla6T3cGG,Send,Stadtkind,1R1AYOb2IPVFDzoQX4luyr,['Ellen Allien'],['5lsC3H1vh9YSRQckyGv0Up'],1,1,False,0.693,0.885,6,-10.355,0,0.0541,0.000826,0.732,0.0835,0.835,134.985,387893,4.0,2001,2001-03-05,10
2064,6c7V2pbr5e9GjurLQVeZZE,Fenstermusik,Stadtkind,1R1AYOb2IPVFDzoQX4luyr,['Ellen Allien'],['5lsC3H1vh9YSRQckyGv0Up'],2,1,False,0.745,0.632,7,-11.822,1,0.105,0.0111,0.513,0.166,0.286,110.012,319760,4.0,2001,2001-03-05,5
2065,5KLjg34UVM5vMTx2azL0H2,Tief in mir,Stadtkind,1R1AYOb2IPVFDzoQX4luyr,['Ellen Allien'],['5lsC3H1vh9YSRQckyGv0Up'],3,1,False,0.821,0.523,7,-10.845999999999998,0,0.103,0.107,0.875,0.0804,0.738,129.994,305307,4.0,2001,2001-03-05,6
2066,2OfMCP9wNTIaGgyt1ObTeQ,Stadtkind,Stadtkind,1R1AYOb2IPVFDzoQX4luyr,['Ellen Allien'],['5lsC3H1vh9YSRQckyGv0Up'],4,1,False,0.8029999999999999,0.677,4,-5.669,0,0.0878,0.00128,0.927,0.0709,0.526,130.002,314480,3.0,2001,2001-03-05,19
2067,5pXp7jDaVtDSZs1n77L169,Shorty,Stadtkind,1R1AYOb2IPVFDzoQX4luyr,['Ellen Allien'],['5lsC3H1vh9YSRQckyGv0Up'],5,1,False,0.8059999999999999,0.956,1,-9.371,0,0.0642,0.000227,0.931,0.0658,0.513,130.0,220160,4.0,2001,2001-03-05,5
2068,3lcVrAWPFw1X6rqq6FZYiW,Funkenflug der Träume,Stadtkind,1R1AYOb2IPVFDzoQX4luyr,['Ellen Allien'],['5lsC3H1vh9YSRQckyGv0Up'],6,1,False,0.785,0.807,11,-11.132,0,0.0405,0.0149,0.754,0.0749,0.659,134.993,261507,4.0,2001,2001-03-05,7
2069,7cCVPs7Vo491FtMdd4U4Zb,Salzsee,Stadtkind,1R1AYOb2IPVFDzoQX4luyr,['Ellen Allien'],['5lsC3H1vh9YSRQckyGv0Up'],7,1,False,0.669,0.6459999999999999,9,-9.039,1,0.0341,5.400000000000002e-06,0.866,0.0902,0.409,133.999,270627,4.0,2001,2001-03-05,6
2070,4x7Pm0P5qrkWo8wXg8KkFK,Licht,Stadtkind,1R1AYOb2IPVFDzoQX4luyr,['Ellen Allien'],['5lsC3H1vh9YSRQckyGv0Up'],8,1,False,0.754,0.402,2,-13.564,1,0.109,0.0629,0.86,0.0846,0.0762,109.975,303093,4.0,2001,2001-03-05,5
2071,77K1LeITz9SBSw7Cdx8yot,Wolken ziehen,Stadtkind,1R1AYOb2IPVFDzoQX4luyr,['Ellen Allien'],['5lsC3H1vh9YSRQckyGv0Up'],9,1,False,0.802,0.725,5,-9.963,0,0.046,0.0272,0.921,0.1009999999999999,0.591,129.999,330813,4.0,2001,2001-03-05,7
2072,0rJQ4Hq5rQVwuZhAYDzP78,Trust And...,Stadtkind,1R1AYOb2IPVFDzoQX4luyr,['Ellen Allien'],['5lsC3H1vh9YSRQckyGv0Up'],10,1,False,0.7829999999999999,0.858,10,-9.355,0,0.0519,0.00471,0.8690000000000001,0.1009999999999999,0.0791,128.987,200213,4.0,2001,2001-03-05,6
2073,459p57UeSaxGgSjBcGQrKT,Data Romance,Stadtkind,1R1AYOb2IPVFDzoQX4luyr,['Ellen Allien'],['5lsC3H1vh9YSRQckyGv0Up'],11,1,False,0.674,0.6709999999999999,6,-10.781,0,0.0501,0.0035299999999999,0.889,0.111,0.3379999999999999,134.982,242387,4.0,2001,2001-03-05,12
2074,15zCUnGmzaftMyjxrGFh8t,"Piano Trio in B-Flat Major, Op. 97: I. Allegro moderato","Rubinstein Collection, Vol. 12: Beethoven: Piano Trio, Op. 97 ""Archduke""; Schubert: Piano Trio No. 1, Op. 99",6vGc5SMbt3eHGYZSiWG3E4,"['Ludwig van Beethoven', 'Arthur Rubinstein', 'Jascha Heifetz', 'Emanuel Feuermann']","['2wOqMjp9TyABvtHdOSOTUS', '5N1GUHhFMRFFgMTjSOJDb9', '7yaBUcdjmqPP2vIv6F5bFD', '43bW5JKIHRISlqYb0KRS7V']",1,1,False,0.3389999999999999,0.15,10,-17.214000000000002,1,0.0379,0.992,0.853,0.143,0.161,136.02200000000002,700987,4.0,1999,1999-10-12,7
2075,5X93LOjsNChJz9PcpU6auF,"Piano Trio in B-Flat Major, Op. 97: II. Scherzo. Allegro","Rubinstein Collection, Vol. 12: Beethoven: Piano Trio, Op. 97 ""Archduke""; Schubert: Piano Trio No. 1, Op. 99",6vGc5SMbt3eHGYZSiWG3E4,"['Ludwig van Beethoven', 'Arthur Rubinstein', 'Jascha Heifetz', 'Emanuel Feuermann']","['2wOqMjp9TyABvtHdOSOTUS', '5N1GUHhFMRFFgMTjSOJDb9', '7yaBUcdjmqPP2vIv6F5bFD', '43bW5JKIHRISlqYb0KRS7V']",2,1,False,0.483,0.146,10,-17.374000000000002,1,0.0384,0.987,0.92,0.0888,0.4039999999999999,105.411,368173,3.0,1999,1999-10-12,5
2076,72GQzwRY8bxdXw0WlKIUFi,"Piano Trio in B-Flat Major, Op. 97: III. Andante cantabile ma pero con moto","Rubinstein Collection, Vol. 12: Beethoven: Piano Trio, Op. 97 ""Archduke""; Schubert: Piano Trio No. 1, Op. 99",6vGc5SMbt3eHGYZSiWG3E4,"['Ludwig van Beethoven', 'Arthur Rubinstein', 'Jascha Heifetz', 'Emanuel Feuermann']","['2wOqMjp9TyABvtHdOSOTUS', '5N1GUHhFMRFFgMTjSOJDb9', '7yaBUcdjmqPP2vIv6F5bFD', '43bW5JKIHRISlqYb0KRS7V']",3,1,False,0.287,0.0433,2,-24.437,1,0.0419,0.992,0.8490000000000001,0.0853,0.107,100.551,619200,5.0,1999,1999-10-12,4
2077,2NvUBJtqjE0HfMfGKku8oN,"Piano Trio in B-Flat Major, Op. 97: IV. Allegro moderato","Rubinstein Collection, Vol. 12: Beethoven: Piano Trio, Op. 97 ""Archduke""; Schubert: Piano Trio No. 1, Op. 99",6vGc5SMbt3eHGYZSiWG3E4,"['Ludwig van Beethoven', 'Arthur Rubinstein', 'Jascha Heifetz', 'Emanuel Feuermann']","['2wOqMjp9TyABvtHdOSOTUS', '5N1GUHhFMRFFgMTjSOJDb9', '7yaBUcdjmqPP2vIv6F5bFD', '43bW5JKIHRISlqYb0KRS7V']",4,1,False,0.391,0.129,10,-18.686,1,0.0411,0.992,0.907,0.135,0.485,108.951,364973,4.0,1999,1999-10-12,3
2078,2bgy0iGUg9fnvlnbinQ26f,"Piano Trio No. 1, Op. 99, (D. 898) in B-Flat: Allegro moderato","Rubinstein Collection, Vol. 12: Beethoven: Piano Trio, Op. 97 ""Archduke""; Schubert: Piano Trio No. 1, Op. 99",6vGc5SMbt3eHGYZSiWG3E4,"['Franz Schubert', 'Arthur Rubinstein', 'Jascha Heifetz', 'Emanuel Feuermann']","['2p0UyoPfYfI76PCStuXfOP', '5N1GUHhFMRFFgMTjSOJDb9', '7yaBUcdjmqPP2vIv6F5bFD', '43bW5JKIHRISlqYb0KRS7V']",5,1,False,0.408,0.144,10,-16.296,1,0.0486,0.988,0.392,0.108,0.2739999999999999,127.499,616173,4.0,1999,1999-10-12,3
2079,0Dco53xX3VOWQhLg4lKrfM,"Piano Trio No. 1, Op. 99, (D. 898) in B-Flat: Andante un poco mosso","Rubinstein Collection, Vol. 12: Beethoven: Piano Trio, Op. 97 ""Archduke""; Schubert: Piano Trio No. 1, Op. 99",6vGc5SMbt3eHGYZSiWG3E4,"['Franz Schubert', 'Arthur Rubinstein', 'Jascha Heifetz', 'Emanuel Feuermann']","['2p0UyoPfYfI76PCStuXfOP', '5N1GUHhFMRFFgMTjSOJDb9', '7yaBUcdjmqPP2vIv6F5bFD', '43bW5JKIHRISlqYb0KRS7V']",6,1,False,0.165,0.0434,3,-24.271,1,0.0467,0.993,0.109,0.135,0.129,85.572,470173,5.0,1999,1999-10-12,2
2080,6JudKO47fXQVyJBZd7eVAb,"Piano Trio No. 1, Op. 99, (D. 898) in B-Flat: Scherzo: Allegro","Rubinstein Collection, Vol. 12: Beethoven: Piano Trio, Op. 97 ""Archduke""; Schubert: Piano Trio No. 1, Op. 99",6vGc5SMbt3eHGYZSiWG3E4,"['Franz Schubert', 'Arthur Rubinstein', 'Jascha Heifetz', 'Emanuel Feuermann']","['2p0UyoPfYfI76PCStuXfOP', '5N1GUHhFMRFFgMTjSOJDb9', '7yaBUcdjmqPP2vIv6F5bFD', '43bW5JKIHRISlqYb0KRS7V']",7,1,False,0.635,0.1639999999999999,10,-17.994,1,0.0619,0.982,0.337,0.114,0.622,105.387,325173,3.0,1999,1999-10-12,2
2081,7eTU62LyHzfNVAMyzIv6vi,"Piano Trio No. 1, Op. 99, (D. 898) in B-Flat: Rondo: Allegro vivace","Rubinstein Collection, Vol. 12: Beethoven: Piano Trio, Op. 97 ""Archduke""; Schubert: Piano Trio No. 1, Op. 99",6vGc5SMbt3eHGYZSiWG3E4,"['Franz Schubert', 'Arthur Rubinstein', 'Jascha Heifetz', 'Emanuel Feuermann']","['2p0UyoPfYfI76PCStuXfOP', '5N1GUHhFMRFFgMTjSOJDb9', '7yaBUcdjmqPP2vIv6F5bFD', '43bW5JKIHRISlqYb0KRS7V']",8,1,False,0.575,0.11,10,-15.334,1,0.0586,0.985,0.52,0.094,0.3879999999999999,97.599,494173,4.0,1999,1999-10-12,2
2082,4faoIoJ2KiI7eXULGwbLM1,String Quartet No. 2: I. quater note = 120,Jefferson Friedman: Quartets,5H993y7rbFokJuuoiygDWS,"['Jefferson Friedman', 'Chiara String Quartet']","['1XbVtnn6RYSZLra0kBMInW', '18GoE5XttLPXdolNzLs5ev']",1,1,False,0.3229999999999999,0.3670000000000001,8,-17.048,1,0.0542,0.968,0.39,0.094,0.0388,137.751,335760,4.0,2011,2011-04-05,0
2083,3UPlg9DI2g4C6GZftAqcKU,String Quartet No. 2: II. Free. quarter note = ca. 60,Jefferson Friedman: Quartets,5H993y7rbFokJuuoiygDWS,"['Jefferson Friedman', 'Chiara String Quartet']","['1XbVtnn6RYSZLra0kBMInW', '18GoE5XttLPXdolNzLs5ev']",2,1,False,0.0852,0.073,8,-22.94400000000001,1,0.0453,0.943,0.537,0.1169999999999999,0.0344,83.096,518227,5.0,2011,2011-04-05,1
2084,6RXVkcR76dXJiJvjobkwLf,String Quartet No. 2: III. eighth note = 180,Jefferson Friedman: Quartets,5H993y7rbFokJuuoiygDWS,"['Jefferson Friedman', 'Chiara String Quartet']","['1XbVtnn6RYSZLra0kBMInW', '18GoE5XttLPXdolNzLs5ev']",3,1,False,0.192,0.165,9,-19.909,0,0.0461,0.938,0.687,0.177,0.0778,80.036,440720,3.0,2011,2011-04-05,0
2085,1Q16OTiloxkIX9suNe1n75,"Matmos Remix No. 1, ""A Bruit Secret Mix""",Jefferson Friedman: Quartets,5H993y7rbFokJuuoiygDWS,"['Jefferson Friedman', 'Martin Schmidt', 'Drew Daniel', 'Matmos']","['1XbVtnn6RYSZLra0kBMInW', '3BXUCfwFUlaS930PyEgCLH', '5mCgYN1y8hggjWFg0jmmng', '0xBkYJzwFzcIYev4fOkvk0']",4,1,False,0.792,0.4679999999999999,10,-19.719,0,0.0552,0.00031,0.879,0.0745,0.57,131.029,321840,4.0,2011,2011-04-05,1
2086,0XMlPEvFqLfrhpAGsrjmho,String Quartet No. 3: I. Introduction,Jefferson Friedman: Quartets,5H993y7rbFokJuuoiygDWS,"['Jefferson Friedman', 'Chiara String Quartet']","['1XbVtnn6RYSZLra0kBMInW', '18GoE5XttLPXdolNzLs5ev']",5,1,False,0.36,0.331,0,-16.762,1,0.0448,0.952,0.476,0.0939,0.038,76.055,153933,4.0,2011,2011-04-05,0
2087,3g91DT1vLT8to1FxkKtL9B,String Quartet No. 3: II. Act,Jefferson Friedman: Quartets,5H993y7rbFokJuuoiygDWS,"['Jefferson Friedman', 'Chiara String Quartet']","['1XbVtnn6RYSZLra0kBMInW', '18GoE5XttLPXdolNzLs5ev']",6,1,False,0.192,0.12,11,-19.907,1,0.0418,0.93,0.653,0.353,0.0346,85.294,1058613,4.0,2011,2011-04-05,0
2088,6JqqCCITWK3dOgAmVLu8R4,String Quartet No. 3: III. Epilogue / Lullaby,Jefferson Friedman: Quartets,5H993y7rbFokJuuoiygDWS,"['Jefferson Friedman', 'Chiara String Quartet']","['1XbVtnn6RYSZLra0kBMInW', '18GoE5XttLPXdolNzLs5ev']",7,1,False,0.0706,0.0226,4,-33.602,0,0.053,0.91,0.623,0.3379999999999999,0.0235,76.476,362147,3.0,2011,2011-04-05,0
2089,0oB7K2KkAzHSCeGgRRwCa0,"Matmos Remix No. 2, ""Floor Plan Mix""",Jefferson Friedman: Quartets,5H993y7rbFokJuuoiygDWS,"['Jefferson Friedman', 'Martin Schmidt', 'Drew Daniel', 'Matmos']","['1XbVtnn6RYSZLra0kBMInW', '3BXUCfwFUlaS930PyEgCLH', '5mCgYN1y8hggjWFg0jmmng', '0xBkYJzwFzcIYev4fOkvk0']",8,1,False,0.106,0.311,8,-24.537,1,0.159,0.778,0.8340000000000001,0.0748,0.0379,69.30199999999999,632427,3.0,2011,2011-04-05,0
2090,59flw2Mj3ft1CnWR6G3CqX,The Firebird (Original Version): Introduction,Stravinsky: The Firebird & Jeu de cartes,7Cb5sAKkT7Iqd509T2AsxP,"['Igor Stravinsky', 'Esa-Pekka Salonen', 'Philharmonia Orchestra']","['7ie36YytMoKtPiL7tUvmoE', '3ilNZUdmNZ2nUcuAOIpsQl', '09KZU0NsS7jRa5p0SflmGY']",1,1,False,0.0742,0.000531,0,-49.782,0,0.0409999999999999,0.8420000000000001,0.779,0.147,0.0375,81.544,179227,4.0,1989,1989,0
2091,2LjAvXciE5RM2Kq4yv0te2,The Firebird (Original Version): Night. Kastchei's Enchanted Garden,Stravinsky: The Firebird & Jeu de cartes,7Cb5sAKkT7Iqd509T2AsxP,"['Igor Stravinsky', 'Esa-Pekka Salonen', 'Philharmonia Orchestra']","['7ie36YytMoKtPiL7tUvmoE', '3ilNZUdmNZ2nUcuAOIpsQl', '09KZU0NsS7jRa5p0SflmGY']",2,1,False,0.171,0.00163,10,-44.231,1,0.0448,0.547,0.0373,0.144,0.0327,48.75899999999999,99600,4.0,1989,1989,0
2092,4GD4iemNy9bgD2H01yxck8,"The Firebird (Original Version): The Firebird Enters, Pursued by Ivan Tsarevich",Stravinsky: The Firebird & Jeu de cartes,7Cb5sAKkT7Iqd509T2AsxP,"['Igor Stravinsky', 'Esa-Pekka Salonen', 'Philharmonia Orchestra']","['7ie36YytMoKtPiL7tUvmoE', '3ilNZUdmNZ2nUcuAOIpsQl', '09KZU0NsS7jRa5p0SflmGY']",3,1,False,0.0642,0.0253,6,-34.396,0,0.0497,0.89,0.573,0.216,0.0321,71.063,134400,4.0,1989,1989,0
2093,4Uw8cbi3PKlsaddlvvHPOf,The Firebird (Original Version): The Firebird's Dance,Stravinsky: The Firebird & Jeu de cartes,7Cb5sAKkT7Iqd509T2AsxP,"['Igor Stravinsky', 'Esa-Pekka Salonen', 'Philharmonia Orchestra']","['7ie36YytMoKtPiL7tUvmoE', '3ilNZUdmNZ2nUcuAOIpsQl', '09KZU0NsS7jRa5p0SflmGY']",4,1,False,0.3879999999999999,0.0555,11,-32.583,0,0.0417,0.929,0.0353,0.8909999999999999,0.123,106.798,82773,1.0,1989,1989,0
2094,4CMfE41R3qXHM6m2RXIPyo,The Firebird (Original Version): Ivan Tsarevich Captures The Firebird,Stravinsky: The Firebird & Jeu de cartes,7Cb5sAKkT7Iqd509T2AsxP,"['Igor Stravinsky', 'Esa-Pekka Salonen', 'Philharmonia Orchestra']","['7ie36YytMoKtPiL7tUvmoE', '3ilNZUdmNZ2nUcuAOIpsQl', '09KZU0NsS7jRa5p0SflmGY']",5,1,False,0.355,0.123,9,-33.274,1,0.0512,0.98,0.8640000000000001,0.109,0.1,120.657,52467,4.0,1989,1989,0
2095,7xFCgVlYicEQ5jhLlgpxi0,The Firebird (Original Version): The Firebird Begs to Be Released,Stravinsky: The Firebird & Jeu de cartes,7Cb5sAKkT7Iqd509T2AsxP,"['Igor Stravinsky', 'Esa-Pekka Salonen', 'Philharmonia Orchestra']","['7ie36YytMoKtPiL7tUvmoE', '3ilNZUdmNZ2nUcuAOIpsQl', '09KZU0NsS7jRa5p0SflmGY']",6,1,False,0.0707,0.00656,9,-37.779,1,0.0404,0.926,0.507,0.623,0.0307,75.942,362133,4.0,1989,1989,0
2096,2Xtq81jnOXPtBEcRTdPmki,The Firebird (Original Version): Entrance of the Thirteen Enchanted Princesses,Stravinsky: The Firebird & Jeu de cartes,7Cb5sAKkT7Iqd509T2AsxP,"['Igor Stravinsky', 'Esa-Pekka Salonen', 'Philharmonia Orchestra']","['7ie36YytMoKtPiL7tUvmoE', '3ilNZUdmNZ2nUcuAOIpsQl', '09KZU0NsS7jRa5p0SflmGY']",7,1,False,0.1969999999999999,0.00314,8,-38.448,1,0.0517,0.936,0.356,0.295,0.0375,128.211,140467,1.0,1989,1989,0
2097,7qBRONjSHRpsvrNPGofQnX,The Firebird (Original Version): The Princesses Play with the Golden Apples,Stravinsky: The Firebird & Jeu de cartes,7Cb5sAKkT7Iqd509T2AsxP,"['Igor Stravinsky', 'Esa-Pekka Salonen', 'Philharmonia Orchestra']","['7ie36YytMoKtPiL7tUvmoE', '3ilNZUdmNZ2nUcuAOIpsQl', '09KZU0NsS7jRa5p0SflmGY']",8,1,False,0.4589999999999999,0.123,2,-33.251,1,0.0422,0.973,0.8590000000000001,0.118,0.1119999999999999,92.516,135733,4.0,1989,1989,0
2098,4hFIjgMxIRIcUNwrxrceL7,The Firebird (Original Version): Ivan Tsarevich Appears,Stravinsky: The Firebird & Jeu de cartes,7Cb5sAKkT7Iqd509T2AsxP,"['Igor Stravinsky', 'Esa-Pekka Salonen', 'Philharmonia Orchestra']","['7ie36YytMoKtPiL7tUvmoE', '3ilNZUdmNZ2nUcuAOIpsQl', '09KZU0NsS7jRa5p0SflmGY']",9,1,False,0.171,0.000726,7,-45.624,0,0.0475,0.986,0.0531,0.192,0.418,64.71,66333,3.0,1989,1989,0
2099,1Lmpl1tTOKbzE4dsrhJ4h3,The Firebird (Original Version): The Princesses' Khorovod,Stravinsky: The Firebird & Jeu de cartes,7Cb5sAKkT7Iqd509T2AsxP,"['Igor Stravinsky', 'Esa-Pekka Salonen', 'Philharmonia Orchestra']","['7ie36YytMoKtPiL7tUvmoE', '3ilNZUdmNZ2nUcuAOIpsQl', '09KZU0NsS7jRa5p0SflmGY']",10,1,False,0.157,0.00268,11,-40.941,1,0.0373,0.925,0.286,0.107,0.0374,75.14,291267,4.0,1989,1989,0
2100,3RT0lKqWlWFQ9sS1T4iQ8L,The Firebird (Original Version): Daybreak,Stravinsky: The Firebird & Jeu de cartes,7Cb5sAKkT7Iqd509T2AsxP,"['Igor Stravinsky', 'Esa-Pekka Salonen', 'Philharmonia Orchestra']","['7ie36YytMoKtPiL7tUvmoE', '3ilNZUdmNZ2nUcuAOIpsQl', '09KZU0NsS7jRa5p0SflmGY']",11,1,False,0.173,0.0205,10,-34.167,1,0.0396,0.959,0.588,0.2769999999999999,0.0344,98.099,84093,3.0,1989,1989,0
